id;id_ccaa;destino;motivo;alojamiento_nivel1;alojamiento_nivel2;anio;viajes
4138;2;Aragón;Total;De mercado;Camping;2017;138308
4139;2;Aragón;Total;De mercado;Camping;2016;173161
4140;2;Aragón;Total;De mercado;Camping;2015;197811
4141;2;Aragón;Total;De mercado;Casa rural;2024;309056
4142;2;Aragón;Total;De mercado;Casa rural;2023;318708
4143;2;Aragón;Total;De mercado;Casa rural;2022;350036
4144;2;Aragón;Total;De mercado;Casa rural;2021;242223
4145;2;Aragón;Total;De mercado;Casa rural;2020;187521
4146;2;Aragón;Total;De mercado;Casa rural;2019;373815
4147;2;Aragón;Total;De mercado;Casa rural;2018;387422
4148;2;Aragón;Total;De mercado;Casa rural;2017;412505
4149;2;Aragón;Total;De mercado;Casa rural;2016;241342
4150;2;Aragón;Total;De mercado;Casa rural;2015;270679
4156;2;Aragón;Total;Albergue;;2019;86878
4157;2;Aragón;Total;Albergue;;2018;63697
4158;2;Aragón;Total;Albergue;;2017;99702
4161;2;Aragón;Total;Resto de mercado;;2024;73185
4163;2;Aragón;Total;Resto de mercado;;2022;94614
4164;2;Aragón;Total;Resto de mercado;;2021;89391
4165;2;Aragón;Total;Resto de mercado;;2020;35204
4166;2;Aragón;Total;Resto de mercado;;2019;91303
4167;2;Aragón;Total;Resto de mercado;;2018;117906
4168;2;Aragón;Total;Resto de mercado;;2017;130164
4169;2;Aragón;Total;Resto de mercado;;2016;147848
4170;2;Aragón;Total;Resto de mercado;;2015;91689
4171;2;Aragón;Total;No de mercado;;2024;4146092
4172;2;Aragón;Total;No de mercado;;2023;4685366
4173;2;Aragón;Total;No de mercado;;2022;4715321
4174;2;Aragón;Total;No de mercado;;2021;3839371
4175;2;Aragón;Total;No de mercado;;2020;2685688
4176;2;Aragón;Total;No de mercado;;2019;4652701
4177;2;Aragón;Total;No de mercado;;2018;5380558
4178;2;Aragón;Total;No de mercado;;2017;5617900
4179;2;Aragón;Total;No de mercado;;2016;5599350
4180;2;Aragón;Total;No de mercado;;2015;4746600
4181;2;Aragón;Total;No de mercado;Vivienda en propiedad;2024;1396356
4182;2;Aragón;Total;No de mercado;Vivienda en propiedad;2023;1480286
4183;2;Aragón;Total;No de mercado;Vivienda en propiedad;2022;1808217
4184;2;Aragón;Total;No de mercado;Vivienda en propiedad;2021;1471913
4185;2;Aragón;Total;No de mercado;Vivienda en propiedad;2020;792982
4186;2;Aragón;Total;No de mercado;Vivienda en propiedad;2019;1801445
4187;2;Aragón;Total;No de mercado;Vivienda en propiedad;2018;1801908
4188;2;Aragón;Total;No de mercado;Vivienda en propiedad;2017;1855044
4189;2;Aragón;Total;No de mercado;Vivienda en propiedad;2016;1736672
4190;2;Aragón;Total;No de mercado;Vivienda en propiedad;2015;1560398
4191;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2024;2576395
4192;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2023;2915133
4193;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2022;2697547
4194;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2021;2270451
4195;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2020;1737316
4196;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2019;2689127
4197;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2018;3384061
4198;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2017;3594406
4199;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2016;3718980
4200;2;Aragón;Total;No de mercado;Vivienda de familiares o amigos;2015;3067097
4201;2;Aragón;Total;No de mercado;Resto de no mercado;2024;173341
4202;2;Aragón;Total;No de mercado;Resto de no mercado;2023;289947
4203;2;Aragón;Total;No de mercado;Resto de no mercado;2022;209557
4204;2;Aragón;Total;No de mercado;Resto de no mercado;2021;97007
4205;2;Aragón;Total;No de mercado;Resto de no mercado;2020;155390
4206;2;Aragón;Total;No de mercado;Resto de no mercado;2019;162129
4207;2;Aragón;Total;No de mercado;Resto de no mercado;2018;194589
4208;2;Aragón;Total;No de mercado;Resto de no mercado;2017;168450
4209;2;Aragón;Total;No de mercado;Resto de no mercado;2016;143698
4210;2;Aragón;Total;No de mercado;Resto de no mercado;2015;119105
4211;3;Asturias, Principado de;Total;De mercado;;2024;1859728
4212;3;Asturias, Principado de;Total;De mercado;;2023;1934654
4213;3;Asturias, Principado de;Total;De mercado;;2022;1875757
4214;3;Asturias, Principado de;Total;De mercado;;2021;1327653
4215;3;Asturias, Principado de;Total;De mercado;;2020;942182
4216;3;Asturias, Principado de;Total;De mercado;;2019;1682433
4217;3;Asturias, Principado de;Total;De mercado;;2018;1731222
4218;3;Asturias, Principado de;Total;De mercado;;2017;1863067
4219;3;Asturias, Principado de;Total;De mercado;;2016;1500627
4220;3;Asturias, Principado de;Total;De mercado;;2015;1621345
4221;3;Asturias, Principado de;Total;De mercado;Hotelero;2024;948092
4222;3;Asturias, Principado de;Total;De mercado;Hotelero;2023;943309
4223;3;Asturias, Principado de;Total;De mercado;Hotelero;2022;925110
4224;3;Asturias, Principado de;Total;De mercado;Hotelero;2021;584762
4225;3;Asturias, Principado de;Total;De mercado;Hotelero;2020;453988
4226;3;Asturias, Principado de;Total;De mercado;Hotelero;2019;915943
4227;3;Asturias, Principado de;Total;De mercado;Hotelero;2018;998433
4228;3;Asturias, Principado de;Total;De mercado;Hotelero;2017;969296
4229;3;Asturias, Principado de;Total;De mercado;Hotelero;2016;857721
4230;3;Asturias, Principado de;Total;De mercado;Hotelero;2015;895843
4231;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2024;440531
4232;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2023;480145
4233;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2022;486367
4234;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2021;360802
4235;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2020;217047
4236;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2019;315123
4237;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2018;184369
4238;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2017;226255
4239;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2016;186805
4240;3;Asturias, Principado de;Total;De mercado;Vivienda en alquiler;2015;240000
4241;3;Asturias, Principado de;Total;De mercado;Camping;2024;142655
4242;3;Asturias, Principado de;Total;De mercado;Camping;2023;149278
4243;3;Asturias, Principado de;Total;De mercado;Camping;2022;175604
4244;3;Asturias, Principado de;Total;De mercado;Camping;2021;92304
4246;3;Asturias, Principado de;Total;De mercado;Camping;2019;89077
4247;3;Asturias, Principado de;Total;De mercado;Camping;2018;158758
4248;3;Asturias, Principado de;Total;De mercado;Camping;2017;176271
4249;3;Asturias, Principado de;Total;De mercado;Camping;2016;105350
4250;3;Asturias, Principado de;Total;De mercado;Camping;2015;119790
4251;3;Asturias, Principado de;Total;De mercado;Casa rural;2024;249379
4252;3;Asturias, Principado de;Total;De mercado;Casa rural;2023;297531
4253;3;Asturias, Principado de;Total;De mercado;Casa rural;2022;255904
4254;3;Asturias, Principado de;Total;De mercado;Casa rural;2021;244645
4255;3;Asturias, Principado de;Total;De mercado;Casa rural;2020;222587
4256;3;Asturias, Principado de;Total;De mercado;Casa rural;2019;324937
4257;3;Asturias, Principado de;Total;De mercado;Casa rural;2018;329103
4258;3;Asturias, Principado de;Total;De mercado;Casa rural;2017;407492
4259;3;Asturias, Principado de;Total;De mercado;Casa rural;2016;312571
4260;3;Asturias, Principado de;Total;De mercado;Casa rural;2015;307559
4277;3;Asturias, Principado de;Total;Resto de mercado;;2018;38380
4281;3;Asturias, Principado de;Total;No de mercado;;2024;2563913
4282;3;Asturias, Principado de;Total;No de mercado;;2023;2824143
4283;3;Asturias, Principado de;Total;No de mercado;;2022;2176818
4284;3;Asturias, Principado de;Total;No de mercado;;2021;1828922
4285;3;Asturias, Principado de;Total;No de mercado;;2020;1799010
4286;3;Asturias, Principado de;Total;No de mercado;;2019;3162102
4287;3;Asturias, Principado de;Total;No de mercado;;2018;3127922
4288;3;Asturias, Principado de;Total;No de mercado;;2017;2950284
4289;3;Asturias, Principado de;Total;No de mercado;;2016;2664445
4290;3;Asturias, Principado de;Total;No de mercado;;2015;3127162
4291;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2024;1030660
4292;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2023;795843
4293;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2022;536620
4294;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2021;708872
4295;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2020;685654
4296;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2019;1502198
4297;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2018;1205123
4298;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2017;997072
4299;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2016;735724
4300;3;Asturias, Principado de;Total;No de mercado;Vivienda en propiedad;2015;1172983
4301;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2024;1477558
4302;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2023;1946110
4303;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2022;1540717
4304;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2021;1075978
4305;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2020;1073729
4306;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2019;1590049
4307;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2018;1871100
4308;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2017;1882396
4309;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2016;1894075
4310;3;Asturias, Principado de;Total;No de mercado;Vivienda de familiares o amigos;2015;1879590
4312;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2023;82189
4315;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2020;39627
4316;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2019;69854
4317;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2018;51699
4318;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2017;70815
4320;3;Asturias, Principado de;Total;No de mercado;Resto de no mercado;2015;74589
4321;4;Balears, Illes;Total;De mercado;;2024;1776866
4322;4;Balears, Illes;Total;De mercado;;2023;1752370
4323;4;Balears, Illes;Total;De mercado;;2022;1561892
4324;4;Balears, Illes;Total;De mercado;;2021;1662678
4325;4;Balears, Illes;Total;De mercado;;2020;786100
4326;4;Balears, Illes;Total;De mercado;;2019;1561618
4327;4;Balears, Illes;Total;De mercado;;2018;1582972
4328;4;Balears, Illes;Total;De mercado;;2017;1529843
4329;4;Balears, Illes;Total;De mercado;;2016;1678961
4330;4;Balears, Illes;Total;De mercado;;2015;1526461
4331;4;Balears, Illes;Total;De mercado;Hotelero;2024;1200445
4332;4;Balears, Illes;Total;De mercado;Hotelero;2023;1230694
4333;4;Balears, Illes;Total;De mercado;Hotelero;2022;1158015
4334;4;Balears, Illes;Total;De mercado;Hotelero;2021;947914
4335;4;Balears, Illes;Total;De mercado;Hotelero;2020;428499
4336;4;Balears, Illes;Total;De mercado;Hotelero;2019;1075844
4337;4;Balears, Illes;Total;De mercado;Hotelero;2018;1109067
4338;4;Balears, Illes;Total;De mercado;Hotelero;2017;1094870
4339;4;Balears, Illes;Total;De mercado;Hotelero;2016;1225962
4340;4;Balears, Illes;Total;De mercado;Hotelero;2015;1097514
4341;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2024;451246
4342;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2023;415953
4343;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2022;257294
4344;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2021;546863
4345;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2020;262790
4346;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2019;287788
4347;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2018;349096
4348;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2017;344675
4349;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2016;332325
4350;4;Balears, Illes;Total;De mercado;Vivienda en alquiler;2015;351230
4381;4;Balears, Illes;Total;Resto de mercado;;2024;59096
4383;4;Balears, Illes;Total;Resto de mercado;;2022;54382
4384;4;Balears, Illes;Total;Resto de mercado;;2021;83944
4387;4;Balears, Illes;Total;Resto de mercado;;2018;85672
4391;4;Balears, Illes;Total;No de mercado;;2024;1330042
4392;4;Balears, Illes;Total;No de mercado;;2023;1837619
4393;4;Balears, Illes;Total;No de mercado;;2022;2298961
4394;4;Balears, Illes;Total;No de mercado;;2021;2087163
4395;4;Balears, Illes;Total;No de mercado;;2020;1227729
4396;4;Balears, Illes;Total;No de mercado;;2019;1714305
4397;4;Balears, Illes;Total;No de mercado;;2018;1764985
4398;4;Balears, Illes;Total;No de mercado;;2017;1822294
4399;4;Balears, Illes;Total;No de mercado;;2016;1558311
4400;4;Balears, Illes;Total;No de mercado;;2015;1924394
4401;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2024;336881
4402;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2023;465646
4403;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2022;677948
4404;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2021;717347
4405;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2020;369060
4406;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2019;378783
4407;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2018;366559
4408;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2017;499102
4409;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2016;439799
4410;4;Balears, Illes;Total;No de mercado;Vivienda en propiedad;2015;544218
4411;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2024;903766
4412;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2023;1308089
4413;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2022;1569654
4414;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2021;1319415
4415;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2020;824179
4416;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2019;1306342
4417;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2018;1338954
4418;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2017;1272527
4419;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2016;1089991
4420;4;Balears, Illes;Total;No de mercado;Vivienda de familiares o amigos;2015;1330960
4421;4;Balears, Illes;Total;No de mercado;Resto de no mercado;2024;89395
4431;5;Canarias;Total;De mercado;;2024;3273055
4432;5;Canarias;Total;De mercado;;2023;3286243
4433;5;Canarias;Total;De mercado;;2022;3010641
4434;5;Canarias;Total;De mercado;;2021;2462251
4435;5;Canarias;Total;De mercado;;2020;1805099
4436;5;Canarias;Total;De mercado;;2019;3143043
4437;5;Canarias;Total;De mercado;;2018;2812390
4438;5;Canarias;Total;De mercado;;2017;2807234
4439;5;Canarias;Total;De mercado;;2016;2506223
4440;5;Canarias;Total;De mercado;;2015;2171155
4441;5;Canarias;Total;De mercado;Hotelero;2024;1887475
4442;5;Canarias;Total;De mercado;Hotelero;2023;1974204
4443;5;Canarias;Total;De mercado;Hotelero;2022;1953441
4444;5;Canarias;Total;De mercado;Hotelero;2021;1461798
4445;5;Canarias;Total;De mercado;Hotelero;2020;836757
4446;5;Canarias;Total;De mercado;Hotelero;2019;1985700
4447;5;Canarias;Total;De mercado;Hotelero;2018;1663057
4448;5;Canarias;Total;De mercado;Hotelero;2017;1651006
4449;5;Canarias;Total;De mercado;Hotelero;2016;1587152
4450;5;Canarias;Total;De mercado;Hotelero;2015;1520968
4451;5;Canarias;Total;De mercado;Vivienda en alquiler;2024;1095282
4452;5;Canarias;Total;De mercado;Vivienda en alquiler;2023;1023338
4453;5;Canarias;Total;De mercado;Vivienda en alquiler;2022;897720
4454;5;Canarias;Total;De mercado;Vivienda en alquiler;2021;740891
4455;5;Canarias;Total;De mercado;Vivienda en alquiler;2020;702817
4456;5;Canarias;Total;De mercado;Vivienda en alquiler;2019;872131
4457;5;Canarias;Total;De mercado;Vivienda en alquiler;2018;829956
4458;5;Canarias;Total;De mercado;Vivienda en alquiler;2017;741978
4459;5;Canarias;Total;De mercado;Vivienda en alquiler;2016;704984
4460;5;Canarias;Total;De mercado;Vivienda en alquiler;2015;493129
4471;5;Canarias;Total;De mercado;Casa rural;2024;111435
4472;5;Canarias;Total;De mercado;Casa rural;2023;133682
4473;5;Canarias;Total;De mercado;Casa rural;2022;110619
4474;5;Canarias;Total;De mercado;Casa rural;2021;136444
4475;5;Canarias;Total;De mercado;Casa rural;2020;135087
4476;5;Canarias;Total;De mercado;Casa rural;2019;117366
4477;5;Canarias;Total;De mercado;Casa rural;2018;97600
4478;5;Canarias;Total;De mercado;Casa rural;2017;98651
4479;5;Canarias;Total;De mercado;Casa rural;2016;66192
4491;5;Canarias;Total;Resto de mercado;;2024;121101
4492;5;Canarias;Total;Resto de mercado;;2023;124598
4495;5;Canarias;Total;Resto de mercado;;2020;87834
4496;5;Canarias;Total;Resto de mercado;;2019;127393
4497;5;Canarias;Total;Resto de mercado;;2018;157150
4498;5;Canarias;Total;Resto de mercado;;2017;196525
4499;5;Canarias;Total;Resto de mercado;;2016;108910
4501;5;Canarias;Total;No de mercado;;2024;3537968
4502;5;Canarias;Total;No de mercado;;2023;3824258
4503;5;Canarias;Total;No de mercado;;2022;2434246
4504;5;Canarias;Total;No de mercado;;2021;2702295
4505;5;Canarias;Total;No de mercado;;2020;2427609
4506;5;Canarias;Total;No de mercado;;2019;3367833
4507;5;Canarias;Total;No de mercado;;2018;3614710
4508;5;Canarias;Total;No de mercado;;2017;3459941
4509;5;Canarias;Total;No de mercado;;2016;3206096
4510;5;Canarias;Total;No de mercado;;2015;3344474
4511;5;Canarias;Total;No de mercado;Vivienda en propiedad;2024;1167017
4512;5;Canarias;Total;No de mercado;Vivienda en propiedad;2023;878316
4513;5;Canarias;Total;No de mercado;Vivienda en propiedad;2022;447379
4514;5;Canarias;Total;No de mercado;Vivienda en propiedad;2021;550700
4515;5;Canarias;Total;No de mercado;Vivienda en propiedad;2020;523021
4516;5;Canarias;Total;No de mercado;Vivienda en propiedad;2019;824571
4517;5;Canarias;Total;No de mercado;Vivienda en propiedad;2018;920903
4518;5;Canarias;Total;No de mercado;Vivienda en propiedad;2017;706008
4519;5;Canarias;Total;No de mercado;Vivienda en propiedad;2016;713493
4520;5;Canarias;Total;No de mercado;Vivienda en propiedad;2015;876515
4521;5;Canarias;Total;No de mercado;Vivienda de familiares o amigos;2024;2099192
4522;5;Canarias;Total;No de mercado;Vivienda de familiares o amigos;2023;2738443
4523;5;Canarias;Total;No de mercado;Vivienda de familiares o amigos;2022;1925239
