Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
17 Rioja, La;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;1.253.456
17 Rioja, La;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;1.060.165
17 Rioja, La;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;1.250.773
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;342.504
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;332.317
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;462.505
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;489.352
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;207.278
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;343.073
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;460.547
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;522.568
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;423.421
17 Rioja, La;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;523.461
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;833.439
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;818.560
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;797.564
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;433.416
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;431.013
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;759.645
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;692.085
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;721.349
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;618.198
17 Rioja, La;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;713.016
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
17 Rioja, La;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;52.961
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2015;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2024;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2023;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2022;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2021;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2020;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2019;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2018;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2017;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2016;""
18 Ceuta;Viajes;No de mercado;Resto de no mercado;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;De mercado;;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;De mercado;Hotelero;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;De mercado;Vivienda en alquiler;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;De mercado;Camping;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;De mercado;Casa rural;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;Albergue;;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;Resto de mercado;;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;No de mercado;;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2020;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2019;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2018;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2017;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2016;""
19 Melilla;Viajes;No de mercado;Vivienda en propiedad;Total;Total;Total;Total;Total;2015;""
19 Melilla;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2024;""
19 Melilla;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2023;""
19 Melilla;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2022;""
19 Melilla;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2021;""
19 Melilla;Viajes;No de mercado;Vivienda de familiares o amigos;Total;Total;Total;Total;Total;2020;""
