Destino;Concepto turístico;Tipo de dato;Periodo;Total
16 País Vasco;Duración media de los viajes;Valor absoluto;2020T3;5,34
16 País Vasco;Duración media de los viajes;Valor absoluto;2020T2;4,72
16 País Vasco;Duración media de los viajes;Valor absoluto;2020T1;3,26
16 País Vasco;Duración media de los viajes;Valor absoluto;2019T4;2,43
16 País Vasco;Duración media de los viajes;Valor absoluto;2019T3;5,02
16 País Vasco;Duración media de los viajes;Valor absoluto;2019T2;2,57
16 País Vasco;Duración media de los viajes;Valor absoluto;2019T1;2,37
16 País Vasco;Duración media de los viajes;Valor absoluto;2018T4;2,7
16 País Vasco;Duración media de los viajes;Valor absoluto;2018T3;4,36
16 País Vasco;Duración media de los viajes;Valor absoluto;2018T2;2,66
16 País Vasco;Duración media de los viajes;Valor absoluto;2018T1;2,48
16 País Vasco;Duración media de los viajes;Valor absoluto;2017T4;2,53
16 País Vasco;Duración media de los viajes;Valor absoluto;2017T3;4,8
16 País Vasco;Duración media de los viajes;Valor absoluto;2017T2;2,35
16 País Vasco;Duración media de los viajes;Valor absoluto;2017T1;2,43
16 País Vasco;Duración media de los viajes;Valor absoluto;2016T4;2,76
16 País Vasco;Duración media de los viajes;Valor absoluto;2016T3;5,91
16 País Vasco;Duración media de los viajes;Valor absoluto;2016T2;2,48
16 País Vasco;Duración media de los viajes;Valor absoluto;2016T1;2,75
16 País Vasco;Duración media de los viajes;Valor absoluto;2015T4;2,76
16 País Vasco;Duración media de los viajes;Valor absoluto;2015T3;4,63
16 País Vasco;Duración media de los viajes;Valor absoluto;2015T2;2,33
16 País Vasco;Duración media de los viajes;Valor absoluto;2015T1;3,36
16 País Vasco;Pernoctaciones;Valor absoluto;2025T3;5.345.215
16 País Vasco;Pernoctaciones;Valor absoluto;2025T2;3.037.967
16 País Vasco;Pernoctaciones;Valor absoluto;2025T1;2.540.539
16 País Vasco;Pernoctaciones;Valor absoluto;2024T4;2.976.403
16 País Vasco;Pernoctaciones;Valor absoluto;2024T3;6.188.593
16 País Vasco;Pernoctaciones;Valor absoluto;2024T2;2.417.393
16 País Vasco;Pernoctaciones;Valor absoluto;2024T1;3.009.660
16 País Vasco;Pernoctaciones;Valor absoluto;2023T4;2.871.433
16 País Vasco;Pernoctaciones;Valor absoluto;2023T3;6.005.003
16 País Vasco;Pernoctaciones;Valor absoluto;2023T2;2.792.298
16 País Vasco;Pernoctaciones;Valor absoluto;2023T1;2.489.898
16 País Vasco;Pernoctaciones;Valor absoluto;2022T4;2.640.904
16 País Vasco;Pernoctaciones;Valor absoluto;2022T3;5.570.051
16 País Vasco;Pernoctaciones;Valor absoluto;2022T2;2.896.246
16 País Vasco;Pernoctaciones;Valor absoluto;2022T1;1.923.173
16 País Vasco;Pernoctaciones;Valor absoluto;2021T4;2.069.316
16 País Vasco;Pernoctaciones;Valor absoluto;2021T3;7.520.654
16 País Vasco;Pernoctaciones;Valor absoluto;2021T2;2.111.181
16 País Vasco;Pernoctaciones;Valor absoluto;2021T1;1.579.454
16 País Vasco;Pernoctaciones;Valor absoluto;2020T4;1.529.837
16 País Vasco;Pernoctaciones;Valor absoluto;2020T3;5.301.723
16 País Vasco;Pernoctaciones;Valor absoluto;2020T2;1.581.207
16 País Vasco;Pernoctaciones;Valor absoluto;2020T1;2.804.284
16 País Vasco;Pernoctaciones;Valor absoluto;2019T4;2.918.690
16 País Vasco;Pernoctaciones;Valor absoluto;2019T3;6.072.495
16 País Vasco;Pernoctaciones;Valor absoluto;2019T2;3.158.424
16 País Vasco;Pernoctaciones;Valor absoluto;2019T1;3.041.870
16 País Vasco;Pernoctaciones;Valor absoluto;2018T4;3.108.164
16 País Vasco;Pernoctaciones;Valor absoluto;2018T3;5.622.971
16 País Vasco;Pernoctaciones;Valor absoluto;2018T2;3.188.788
16 País Vasco;Pernoctaciones;Valor absoluto;2018T1;2.798.668
16 País Vasco;Pernoctaciones;Valor absoluto;2017T4;2.944.337
16 País Vasco;Pernoctaciones;Valor absoluto;2017T3;6.288.930
16 País Vasco;Pernoctaciones;Valor absoluto;2017T2;2.475.352
16 País Vasco;Pernoctaciones;Valor absoluto;2017T1;2.726.520
16 País Vasco;Pernoctaciones;Valor absoluto;2016T4;3.587.271
16 País Vasco;Pernoctaciones;Valor absoluto;2016T3;7.830.007
16 País Vasco;Pernoctaciones;Valor absoluto;2016T2;2.809.036
16 País Vasco;Pernoctaciones;Valor absoluto;2016T1;3.021.072
16 País Vasco;Pernoctaciones;Valor absoluto;2015T4;2.946.266
16 País Vasco;Pernoctaciones;Valor absoluto;2015T3;5.686.794
16 País Vasco;Pernoctaciones;Valor absoluto;2015T2;2.547.402
16 País Vasco;Pernoctaciones;Valor absoluto;2015T1;2.599.182
16 País Vasco;Gasto total;Valor absoluto;2025T3;361.847,11
16 País Vasco;Gasto total;Valor absoluto;2025T2;286.026,78
16 País Vasco;Gasto total;Valor absoluto;2025T1;207.040,01
16 País Vasco;Gasto total;Valor absoluto;2024T4;269.991,82
16 País Vasco;Gasto total;Valor absoluto;2024T3;401.860,46
16 País Vasco;Gasto total;Valor absoluto;2024T2;260.328,87
16 País Vasco;Gasto total;Valor absoluto;2024T1;245.896,57
16 País Vasco;Gasto total;Valor absoluto;2023T4;262.780,00
16 País Vasco;Gasto total;Valor absoluto;2023T3;386.247,24
16 País Vasco;Gasto total;Valor absoluto;2023T2;266.376,64
16 País Vasco;Gasto total;Valor absoluto;2023T1;210.743,94
16 País Vasco;Gasto total;Valor absoluto;2022T4;240.524,73
16 País Vasco;Gasto total;Valor absoluto;2022T3;384.788,00
16 País Vasco;Gasto total;Valor absoluto;2022T2;263.811,27
16 País Vasco;Gasto total;Valor absoluto;2022T1;177.969,44
16 País Vasco;Gasto total;Valor absoluto;2021T4;186.895,32
16 País Vasco;Gasto total;Valor absoluto;2021T3;369.155,65
16 País Vasco;Gasto total;Valor absoluto;2021T2;138.931,79
16 País Vasco;Gasto total;Valor absoluto;2021T1;72.983,20
16 País Vasco;Gasto total;Valor absoluto;2020T4;79.778,80
16 País Vasco;Gasto total;Valor absoluto;2020T3;206.028,06
16 País Vasco;Gasto total;Valor absoluto;2020T2;38.932,64
16 País Vasco;Gasto total;Valor absoluto;2020T1;173.130,42
16 País Vasco;Gasto total;Valor absoluto;2019T4;231.994,31
16 País Vasco;Gasto total;Valor absoluto;2019T3;312.981,44
16 País Vasco;Gasto total;Valor absoluto;2019T2;219.712,64
16 País Vasco;Gasto total;Valor absoluto;2019T1;189.316,36
16 País Vasco;Gasto total;Valor absoluto;2018T4;242.378,82
16 País Vasco;Gasto total;Valor absoluto;2018T3;292.619,13
16 País Vasco;Gasto total;Valor absoluto;2018T2;216.857,48
16 País Vasco;Gasto total;Valor absoluto;2018T1;170.226,28
16 País Vasco;Gasto total;Valor absoluto;2017T4;219.453,44
16 País Vasco;Gasto total;Valor absoluto;2017T3;285.780,09
16 País Vasco;Gasto total;Valor absoluto;2017T2;160.097,90
16 País Vasco;Gasto total;Valor absoluto;2017T1;172.139,90
16 País Vasco;Gasto total;Valor absoluto;2016T4;230.628,31
16 País Vasco;Gasto total;Valor absoluto;2016T3;318.597,57
16 País Vasco;Gasto total;Valor absoluto;2016T2;178.938,64
16 País Vasco;Gasto total;Valor absoluto;2016T1;171.085,40
16 País Vasco;Gasto total;Valor absoluto;2015T4;178.912,27
16 País Vasco;Gasto total;Valor absoluto;2015T3;259.549,83
16 País Vasco;Gasto total;Valor absoluto;2015T2;164.038,57
16 País Vasco;Gasto total;Valor absoluto;2015T1;148.448,97
16 País Vasco;Gasto medio por persona;Valor absoluto;2025T3;319,9
16 País Vasco;Gasto medio por persona;Valor absoluto;2025T2;284,46
16 País Vasco;Gasto medio por persona;Valor absoluto;2025T1;254,58
16 País Vasco;Gasto medio por persona;Valor absoluto;2024T4;251,94
16 País Vasco;Gasto medio por persona;Valor absoluto;2024T3;326,48
16 País Vasco;Gasto medio por persona;Valor absoluto;2024T2;311,64
16 País Vasco;Gasto medio por persona;Valor absoluto;2024T1;242,76
16 País Vasco;Gasto medio por persona;Valor absoluto;2023T4;228,85
16 País Vasco;Gasto medio por persona;Valor absoluto;2023T3;359,62
16 País Vasco;Gasto medio por persona;Valor absoluto;2023T2;285,17
16 País Vasco;Gasto medio por persona;Valor absoluto;2023T1;279,79
16 País Vasco;Gasto medio por persona;Valor absoluto;2022T4;265,01
16 País Vasco;Gasto medio por persona;Valor absoluto;2022T3;317,39
16 País Vasco;Gasto medio por persona;Valor absoluto;2022T2;283,59
16 País Vasco;Gasto medio por persona;Valor absoluto;2022T1;227,96
16 País Vasco;Gasto medio por persona;Valor absoluto;2021T4;266,44
16 País Vasco;Gasto medio por persona;Valor absoluto;2021T3;308,1
16 País Vasco;Gasto medio por persona;Valor absoluto;2021T2;167,26
16 País Vasco;Gasto medio por persona;Valor absoluto;2021T1;180,82
16 País Vasco;Gasto medio por persona;Valor absoluto;2020T4;158,87
16 País Vasco;Gasto medio por persona;Valor absoluto;2020T3;207,41
16 País Vasco;Gasto medio por persona;Valor absoluto;2020T2;116,23
16 País Vasco;Gasto medio por persona;Valor absoluto;2020T1;201,36
16 País Vasco;Gasto medio por persona;Valor absoluto;2019T4;193,18
16 País Vasco;Gasto medio por persona;Valor absoluto;2019T3;258,71
16 País Vasco;Gasto medio por persona;Valor absoluto;2019T2;178,49
16 País Vasco;Gasto medio por persona;Valor absoluto;2019T1;147,25
16 País Vasco;Gasto medio por persona;Valor absoluto;2018T4;210,71
16 País Vasco;Gasto medio por persona;Valor absoluto;2018T3;227,1
16 País Vasco;Gasto medio por persona;Valor absoluto;2018T2;181,08
16 País Vasco;Gasto medio por persona;Valor absoluto;2018T1;150,69
16 País Vasco;Gasto medio por persona;Valor absoluto;2017T4;188,48
16 País Vasco;Gasto medio por persona;Valor absoluto;2017T3;218,34
16 País Vasco;Gasto medio por persona;Valor absoluto;2017T2;151,86
16 País Vasco;Gasto medio por persona;Valor absoluto;2017T1;153,19
16 País Vasco;Gasto medio por persona;Valor absoluto;2016T4;177,5
16 País Vasco;Gasto medio por persona;Valor absoluto;2016T3;240,37
16 País Vasco;Gasto medio por persona;Valor absoluto;2016T2;158,06
16 País Vasco;Gasto medio por persona;Valor absoluto;2016T1;155,66
16 País Vasco;Gasto medio por persona;Valor absoluto;2015T4;167,61
16 País Vasco;Gasto medio por persona;Valor absoluto;2015T3;211,24
16 País Vasco;Gasto medio por persona;Valor absoluto;2015T2;149,93
16 País Vasco;Gasto medio por persona;Valor absoluto;2015T1;191,67
17 Rioja, La;Viajes;Valor absoluto;2025T3;584.385
17 Rioja, La;Viajes;Valor absoluto;2025T2;388.981
17 Rioja, La;Viajes;Valor absoluto;2025T1;290.404
17 Rioja, La;Viajes;Valor absoluto;2024T4;408.470
17 Rioja, La;Viajes;Valor absoluto;2024T3;577.646
17 Rioja, La;Viajes;Valor absoluto;2024T2;396.577
17 Rioja, La;Viajes;Valor absoluto;2024T1;385.134
17 Rioja, La;Viajes;Valor absoluto;2023T4;370.222
17 Rioja, La;Viajes;Valor absoluto;2023T3;586.340
17 Rioja, La;Viajes;Valor absoluto;2023T2;414.576
17 Rioja, La;Viajes;Valor absoluto;2023T1;291.790
17 Rioja, La;Viajes;Valor absoluto;2022T4;445.415
17 Rioja, La;Viajes;Valor absoluto;2022T3;493.935
17 Rioja, La;Viajes;Valor absoluto;2022T2;462.891
17 Rioja, La;Viajes;Valor absoluto;2022T1;305.535
17 Rioja, La;Viajes;Valor absoluto;2021T4;364.215
17 Rioja, La;Viajes;Valor absoluto;2021T3;546.751
17 Rioja, La;Viajes;Valor absoluto;2021T2;339.926
17 Rioja, La;Viajes;Valor absoluto;2021T1;73.755
17 Rioja, La;Viajes;Valor absoluto;2020T4;115.831
17 Rioja, La;Viajes;Valor absoluto;2020T3;418.828
17 Rioja, La;Viajes;Valor absoluto;2020T2;86.997
17 Rioja, La;Viajes;Valor absoluto;2020T1;263.264
17 Rioja, La;Viajes;Valor absoluto;2019T4;331.875
17 Rioja, La;Viajes;Valor absoluto;2019T3;478.257
17 Rioja, La;Viajes;Valor absoluto;2019T2;475.769
17 Rioja, La;Viajes;Valor absoluto;2019T1;347.202
17 Rioja, La;Viajes;Valor absoluto;2018T4;386.430
17 Rioja, La;Viajes;Valor absoluto;2018T3;518.065
17 Rioja, La;Viajes;Valor absoluto;2018T2;459.889
17 Rioja, La;Viajes;Valor absoluto;2018T1;280.560
17 Rioja, La;Viajes;Valor absoluto;2017T4;420.532
17 Rioja, La;Viajes;Valor absoluto;2017T3;569.566
17 Rioja, La;Viajes;Valor absoluto;2017T2;441.252
17 Rioja, La;Viajes;Valor absoluto;2017T1;270.294
17 Rioja, La;Viajes;Valor absoluto;2016T4;338.669
17 Rioja, La;Viajes;Valor absoluto;2016T3;400.557
17 Rioja, La;Viajes;Valor absoluto;2016T2;341.116
17 Rioja, La;Viajes;Valor absoluto;2016T1;352.776
17 Rioja, La;Viajes;Valor absoluto;2015T4;405.867
17 Rioja, La;Viajes;Valor absoluto;2015T3;475.735
17 Rioja, La;Viajes;Valor absoluto;2015T2;383.208
17 Rioja, La;Viajes;Valor absoluto;2015T1;392.608
17 Rioja, La;Duración media de los viajes;Valor absoluto;2025T3;4,5
17 Rioja, La;Duración media de los viajes;Valor absoluto;2025T2;2,74
17 Rioja, La;Duración media de los viajes;Valor absoluto;2025T1;2,79
17 Rioja, La;Duración media de los viajes;Valor absoluto;2024T4;2,38
17 Rioja, La;Duración media de los viajes;Valor absoluto;2024T3;4,35
17 Rioja, La;Duración media de los viajes;Valor absoluto;2024T2;2,35
17 Rioja, La;Duración media de los viajes;Valor absoluto;2024T1;2,93
17 Rioja, La;Duración media de los viajes;Valor absoluto;2023T4;3,19
17 Rioja, La;Duración media de los viajes;Valor absoluto;2023T3;4,45
17 Rioja, La;Duración media de los viajes;Valor absoluto;2023T2;2,74
17 Rioja, La;Duración media de los viajes;Valor absoluto;2023T1;2,39
17 Rioja, La;Duración media de los viajes;Valor absoluto;2022T4;2,7
17 Rioja, La;Duración media de los viajes;Valor absoluto;2022T3;6,39
17 Rioja, La;Duración media de los viajes;Valor absoluto;2022T2;2,41
17 Rioja, La;Duración media de los viajes;Valor absoluto;2022T1;2,43
17 Rioja, La;Duración media de los viajes;Valor absoluto;2021T4;2,69
17 Rioja, La;Duración media de los viajes;Valor absoluto;2021T3;5,75
17 Rioja, La;Duración media de los viajes;Valor absoluto;2021T2;1,99
17 Rioja, La;Duración media de los viajes;Valor absoluto;2021T1;2,36
17 Rioja, La;Duración media de los viajes;Valor absoluto;2020T4;3,53
17 Rioja, La;Duración media de los viajes;Valor absoluto;2020T3;6,08
17 Rioja, La;Duración media de los viajes;Valor absoluto;2020T2;1,96
17 Rioja, La;Duración media de los viajes;Valor absoluto;2020T1;2,25
17 Rioja, La;Duración media de los viajes;Valor absoluto;2019T4;2,38
17 Rioja, La;Duración media de los viajes;Valor absoluto;2019T3;5,1
17 Rioja, La;Duración media de los viajes;Valor absoluto;2019T2;2,67
17 Rioja, La;Duración media de los viajes;Valor absoluto;2019T1;2,11
17 Rioja, La;Duración media de los viajes;Valor absoluto;2018T4;2,73
17 Rioja, La;Duración media de los viajes;Valor absoluto;2018T3;4,94
17 Rioja, La;Duración media de los viajes;Valor absoluto;2018T2;2,42
17 Rioja, La;Duración media de los viajes;Valor absoluto;2018T1;2,29
17 Rioja, La;Duración media de los viajes;Valor absoluto;2017T4;2,61
17 Rioja, La;Duración media de los viajes;Valor absoluto;2017T3;4,57
17 Rioja, La;Duración media de los viajes;Valor absoluto;2017T2;2,54
17 Rioja, La;Duración media de los viajes;Valor absoluto;2017T1;2,09
17 Rioja, La;Duración media de los viajes;Valor absoluto;2016T4;2,57
17 Rioja, La;Duración media de los viajes;Valor absoluto;2016T3;5,13
17 Rioja, La;Duración media de los viajes;Valor absoluto;2016T2;2,43
17 Rioja, La;Duración media de los viajes;Valor absoluto;2016T1;2,69
17 Rioja, La;Duración media de los viajes;Valor absoluto;2015T4;2,25
17 Rioja, La;Duración media de los viajes;Valor absoluto;2015T3;5,11
17 Rioja, La;Duración media de los viajes;Valor absoluto;2015T2;2,47
17 Rioja, La;Duración media de los viajes;Valor absoluto;2015T1;2,56
17 Rioja, La;Pernoctaciones;Valor absoluto;2025T3;2.632.351
17 Rioja, La;Pernoctaciones;Valor absoluto;2025T2;1.064.208
17 Rioja, La;Pernoctaciones;Valor absoluto;2025T1;809.573
17 Rioja, La;Pernoctaciones;Valor absoluto;2024T4;972.205
17 Rioja, La;Pernoctaciones;Valor absoluto;2024T3;2.510.301
17 Rioja, La;Pernoctaciones;Valor absoluto;2024T2;932.084
17 Rioja, La;Pernoctaciones;Valor absoluto;2024T1;1.127.443
17 Rioja, La;Pernoctaciones;Valor absoluto;2023T4;1.180.528
17 Rioja, La;Pernoctaciones;Valor absoluto;2023T3;2.611.888
17 Rioja, La;Pernoctaciones;Valor absoluto;2023T2;1.137.835
17 Rioja, La;Pernoctaciones;Valor absoluto;2023T1;698.026
17 Rioja, La;Pernoctaciones;Valor absoluto;2022T4;1.202.628
17 Rioja, La;Pernoctaciones;Valor absoluto;2022T3;3.154.492
17 Rioja, La;Pernoctaciones;Valor absoluto;2022T2;1.116.616
17 Rioja, La;Pernoctaciones;Valor absoluto;2022T1;743.745
17 Rioja, La;Pernoctaciones;Valor absoluto;2021T4;980.805
17 Rioja, La;Pernoctaciones;Valor absoluto;2021T3;3.145.794
17 Rioja, La;Pernoctaciones;Valor absoluto;2021T2;677.414
17 Rioja, La;Pernoctaciones;Valor absoluto;2021T1;173.835
17 Rioja, La;Pernoctaciones;Valor absoluto;2020T4;409.363
17 Rioja, La;Pernoctaciones;Valor absoluto;2020T3;2.547.256
17 Rioja, La;Pernoctaciones;Valor absoluto;2020T2;170.643
17 Rioja, La;Pernoctaciones;Valor absoluto;2020T1;592.357
17 Rioja, La;Pernoctaciones;Valor absoluto;2019T4;790.459
17 Rioja, La;Pernoctaciones;Valor absoluto;2019T3;2.441.007
17 Rioja, La;Pernoctaciones;Valor absoluto;2019T2;1.270.526
17 Rioja, La;Pernoctaciones;Valor absoluto;2019T1;732.693
17 Rioja, La;Pernoctaciones;Valor absoluto;2018T4;1.055.979
17 Rioja, La;Pernoctaciones;Valor absoluto;2018T3;2.556.901
17 Rioja, La;Pernoctaciones;Valor absoluto;2018T2;1.112.426
17 Rioja, La;Pernoctaciones;Valor absoluto;2018T1;642.304
17 Rioja, La;Pernoctaciones;Valor absoluto;2017T4;1.097.823
17 Rioja, La;Pernoctaciones;Valor absoluto;2017T3;2.605.590
17 Rioja, La;Pernoctaciones;Valor absoluto;2017T2;1.119.821
17 Rioja, La;Pernoctaciones;Valor absoluto;2017T1;565.163
17 Rioja, La;Pernoctaciones;Valor absoluto;2016T4;871.820
17 Rioja, La;Pernoctaciones;Valor absoluto;2016T3;2.055.804
17 Rioja, La;Pernoctaciones;Valor absoluto;2016T2;828.153
17 Rioja, La;Pernoctaciones;Valor absoluto;2016T1;947.310
17 Rioja, La;Pernoctaciones;Valor absoluto;2015T4;913.241
17 Rioja, La;Pernoctaciones;Valor absoluto;2015T3;2.429.291
17 Rioja, La;Pernoctaciones;Valor absoluto;2015T2;946.189
17 Rioja, La;Pernoctaciones;Valor absoluto;2015T1;1.005.371
17 Rioja, La;Gasto total;Valor absoluto;2025T3;127.318,22
17 Rioja, La;Gasto total;Valor absoluto;2025T2;67.341,59
17 Rioja, La;Gasto total;Valor absoluto;2025T1;58.330,37
17 Rioja, La;Gasto total;Valor absoluto;2024T4;75.388,45
17 Rioja, La;Gasto total;Valor absoluto;2024T3;109.899,76
17 Rioja, La;Gasto total;Valor absoluto;2024T2;68.756,67
17 Rioja, La;Gasto total;Valor absoluto;2024T1;65.456,92
17 Rioja, La;Gasto total;Valor absoluto;2023T4;71.022,76
17 Rioja, La;Gasto total;Valor absoluto;2023T3;116.150,75
17 Rioja, La;Gasto total;Valor absoluto;2023T2;73.819,99
17 Rioja, La;Gasto total;Valor absoluto;2023T1;43.995,48
17 Rioja, La;Gasto total;Valor absoluto;2022T4;75.697,78
17 Rioja, La;Gasto total;Valor absoluto;2022T3;119.327,28
17 Rioja, La;Gasto total;Valor absoluto;2022T2;60.405,13
17 Rioja, La;Gasto total;Valor absoluto;2022T1;36.199,61
17 Rioja, La;Gasto total;Valor absoluto;2021T4;50.671,60
17 Rioja, La;Gasto total;Valor absoluto;2021T3;107.642,48
17 Rioja, La;Gasto total;Valor absoluto;2021T2;32.609,85
17 Rioja, La;Gasto total;Valor absoluto;2021T1;7.177,68
17 Rioja, La;Gasto total;Valor absoluto;2020T4;13.418,11
17 Rioja, La;Gasto total;Valor absoluto;2020T3;75.633,33
17 Rioja, La;Gasto total;Valor absoluto;2020T2;6.698,05
17 Rioja, La;Gasto total;Valor absoluto;2020T1;27.645,34
17 Rioja, La;Gasto total;Valor absoluto;2019T4;44.531,23
17 Rioja, La;Gasto total;Valor absoluto;2019T3;87.756,35
17 Rioja, La;Gasto total;Valor absoluto;2019T2;63.902,04
17 Rioja, La;Gasto total;Valor absoluto;2019T1;40.380,22
17 Rioja, La;Gasto total;Valor absoluto;2018T4;51.983,55
17 Rioja, La;Gasto total;Valor absoluto;2018T3;73.159,10
