Destino principal;Concepto turístico;Alojamiento principal: Nivel 1;Alojamiento principal: Nivel 2;Motivo principal;Transporte principal;Forma de organización del viaje;Duración del viaje;Comunidad autónoma de residencia;Periodo;Total
10 Comunitat Valenciana;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2015;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2024;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2023;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2022;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2021;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2020;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2019;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2018;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2017;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2016;""
10 Comunitat Valenciana;Viajes;Total;;Desplazamiento al centro de estudios habitual;Total;Total;Total;Total;2015;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2024;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2023;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2022;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2021;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2020;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2019;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2018;101.704
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2017;""
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2016;134.266
10 Comunitat Valenciana;Viajes;Total;;Otros motivos de educación y formación;Total;Total;Total;Total;2015;""
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2024;200.796
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2023;122.294
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2022;174.509
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2021;224.677
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2020;120.963
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2019;264.364
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2018;113.619
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2017;176.010
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2016;103.091
10 Comunitat Valenciana;Viajes;Total;;Salud;Total;Total;Total;Total;2015;94.110
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2024;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2023;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2022;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2021;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2020;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2019;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2018;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2017;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2016;""
10 Comunitat Valenciana;Viajes;Total;;Motivos religiosos o peregrinaciones;Total;Total;Total;Total;2015;""
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2024;501.097
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2023;395.177
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2022;907.209
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2021;637.525
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2020;474.141
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2019;586.890
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2018;446.328
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2017;515.090
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2016;1.013.168
10 Comunitat Valenciana;Viajes;Total;;Otros;Total;Total;Total;Total;2015;635.406
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2024;294.033
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2023;473.531
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2022;380.838
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2021;337.461
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2020;226.818
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2019;461.746
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2018;427.141
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2017;318.212
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2016;329.213
11 Extremadura;Viajes;Total;;Negocios y otros motivos profesionales;Total;Total;Total;Total;2015;395.160
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2022;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2021;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2020;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2019;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2018;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2017;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2016;""
11 Extremadura;Viajes;Total;;Congresos, ferias y convenciones;Total;Total;Total;Total;2015;""
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2024;225.976
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2023;381.807
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2022;270.716
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2021;224.368
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2020;169.908
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2019;313.124
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2018;282.857
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2017;223.864
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2016;240.095
11 Extremadura;Viajes;Total;;Desplazamiento al centro de trabajo;Total;Total;Total;Total;2015;232.432
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2023;80.298
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2022;100.295
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2021;105.633
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2020;55.151
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2019;141.664
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2018;130.565
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2017;81.359
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2016;81.681
11 Extremadura;Viajes;Total;;Otros motivos profesionales;Total;Total;Total;Total;2015;151.932
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2024;3.888.362
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2023;4.208.574
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2022;3.740.831
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2021;3.126.801
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2020;2.300.710
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2019;4.008.172
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2018;4.558.724
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2017;4.850.972
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2016;4.429.315
11 Extremadura;Viajes;Total;;Motivos personales;Total;Total;Total;Total;2015;4.408.357
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2024;1.535.522
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2023;1.603.327
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2022;1.357.380
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2021;1.232.040
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2020;847.164
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2019;1.653.586
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2018;1.580.917
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2017;1.923.919
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2016;1.350.993
11 Extremadura;Viajes;Total;;Ocio, recreo y vacaciones;Total;Total;Total;Total;2015;1.268.205
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2022;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2021;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2020;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2019;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2018;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2017;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2016;""
11 Extremadura;Viajes;Total;;Turismo de sol y playa;Total;Total;Total;Total;2015;""
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2024;211.425
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2023;330.543
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2022;153.168
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2021;285.254
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2020;247.756
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2019;286.275
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2018;334.531
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2017;286.713
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2016;203.038
11 Extremadura;Viajes;Total;;Turismo de naturaleza;Total;Total;Total;Total;2015;344.075
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2024;423.844
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2023;371.791
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2022;360.657
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2021;244.902
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2020;132.627
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2019;422.478
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2018;322.943
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2017;251.863
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2016;312.564
11 Extremadura;Viajes;Total;;Turismo cultural;Total;Total;Total;Total;2015;276.646
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2022;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2021;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2020;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2019;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2018;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2017;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2016;""
11 Extremadura;Viajes;Total;;Turismo gastronómico;Total;Total;Total;Total;2015;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2022;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2021;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2020;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2019;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2018;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2017;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2016;""
11 Extremadura;Viajes;Total;;Turismo deportivo;Total;Total;Total;Total;2015;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2022;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2021;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2020;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2019;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2018;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2017;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2016;""
11 Extremadura;Viajes;Total;;Turismo termal y de bienestar;Total;Total;Total;Total;2015;""
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2024;775.120
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2023;754.480
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2022;723.461
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2021;591.973
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2020;380.773
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2019;793.247
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2018;851.626
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2017;1.285.467
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2016;766.860
11 Extremadura;Viajes;Total;;Otro tipo de turismo de ocio;Total;Total;Total;Total;2015;542.740
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2024;2.078.877
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2023;2.363.087
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2022;2.134.667
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2021;1.728.434
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2020;1.273.212
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2019;2.167.884
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2018;2.555.146
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2017;2.556.707
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2016;2.826.983
11 Extremadura;Viajes;Total;;Visitas a familiares o amigos;Total;Total;Total;Total;2015;2.790.390
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2024;273.963
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2023;242.159
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2022;248.784
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2021;166.327
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2020;180.334
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2019;186.703
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2018;422.662
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2017;370.346
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2016;251.339
11 Extremadura;Viajes;Total;;Otros motivos;Total;Total;Total;Total;2015;349.762
11 Extremadura;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2024;""
11 Extremadura;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2023;""
11 Extremadura;Viajes;Total;;Turismo de compras;Total;Total;Total;Total;2022;""
